"strain","rep","life_span","activity_type","time_d","activity"
"MY23",5,15,"base","4.5",193
"MY23",5,15,"base","6",214
"MY23",5,15,"base","8",120
"MY23",5,15,"base","9.5",159
"MY23",5,15,"base","11.5",236
"MY23",5,15,"base","13",71
"MY23",5,15,"base","15",NA
"MY23",5,15,"base","17",NA
"MY23",5,15,"base","19",NA
"MY23",5,15,"base","22",NA
"MY23",5,15,"base","26.5",NA
"MY23",5,15,"base","30",NA
"MY23",5,15,"base","33.5",NA
"MY23",6,15,"stim","1.5",197
"MY23",6,15,"stim","3",144
"MY23",6,15,"stim","4.5",99
"MY23",6,15,"stim","6",152
"MY23",6,15,"stim","8",125
"MY23",6,15,"stim","9.5",96
"MY23",6,15,"stim","11.5",42
"MY23",6,15,"stim","13",101
"MY23",6,15,"stim","15",NA
"MY23",6,15,"stim","17",NA
"MY23",6,15,"stim","19",NA
"MY23",6,15,"stim","22",NA
"MY23",6,15,"stim","26.5",NA
"MY23",6,15,"stim","30",NA
"MY23",6,15,"stim","33.5",NA
"MY23",6,15,"base","1.5",141
"MY23",6,15,"base","3",92
"MY23",6,15,"base","4.5",220
"MY23",6,15,"base","6",260
"MY23",6,15,"base","8",116
"MY23",6,15,"base","9.5",6
"MY23",6,15,"base","11.5",124
"MY23",6,15,"base","13",107
"MY23",6,15,"base","15",NA
"MY23",6,15,"base","17",NA
"MY23",6,15,"base","19",NA
"MY23",6,15,"base","22",NA
"MY23",6,15,"base","26.5",NA
"MY23",6,15,"base","30",NA
"MY23",6,15,"base","33.5",NA
"MY23",7,NA,"stim","1.5",0
"MY23",7,NA,"stim","3",0
"MY23",7,NA,"stim","4.5",0
"MY23",7,NA,"stim","6",0
"MY23",7,NA,"stim","8",0
"MY23",7,NA,"stim","9.5",0
"MY23",7,NA,"stim","11.5",0
"MY23",7,NA,"stim","13",0
"MY23",7,NA,"stim","15",0
"MY23",7,NA,"stim","17",0
"MY23",7,NA,"stim","19",0
"MY23",7,NA,"stim","22",0
"MY23",7,NA,"stim","26.5",0
"MY23",7,NA,"stim","30",0
"MY23",7,NA,"stim","33.5",0
"MY23",7,NA,"base","1.5",0
"MY23",7,NA,"base","3",0
"MY23",7,NA,"base","4.5",0
"MY23",7,NA,"base","6",0
"MY23",7,NA,"base","8",0
"MY23",7,NA,"base","9.5",0
"MY23",7,NA,"base","11.5",0
"MY23",7,NA,"base","13",0
"MY23",7,NA,"base","15",0
"MY23",7,NA,"base","17",0
"MY23",7,NA,"base","19",0
"MY23",7,NA,"base","22",0
"MY23",7,NA,"base","26.5",0
"MY23",7,NA,"base","30",0
"MY23",7,NA,"base","33.5",0
"MY23",8,19,"stim","1.5",16
"MY23",8,19,"stim","3",110
"MY23",8,19,"stim","4.5",106
"MY23",8,19,"stim","6",67
"MY23",8,19,"stim","8",70
"MY23",8,19,"stim","9.5",182
"MY23",8,19,"stim","11.5",196
"MY23",8,19,"stim","13",170
"MY23",8,19,"stim","15",0
"MY23",8,19,"stim","17",115
"MY23",8,19,"stim","19",NA
"MY23",8,19,"stim","22",NA
"MY23",8,19,"stim","26.5",NA
"MY23",8,19,"stim","30",NA
"MY23",8,19,"stim","33.5",NA
"MY23",8,19,"base","1.5",48
"MY23",8,19,"base","3",280
"MY23",8,19,"base","4.5",60
"MY23",8,19,"base","6",134
"MY23",8,19,"base","8",165
"MY23",8,19,"base","9.5",148
"MY23",8,19,"base","11.5",94
"MY23",8,19,"base","13",120
"MY23",8,19,"base","15",15
"MY23",8,19,"base","17",0
"MY23",8,19,"base","19",NA
"MY23",8,19,"base","22",NA
"MY23",8,19,"base","26.5",NA
"MY23",8,19,"base","30",NA
"MY23",8,19,"base","33.5",NA
"MY23",9,15,"stim","1.5",21
"MY23",9,15,"stim","3",30
"MY23",9,15,"stim","4.5",70
"MY23",9,15,"stim","6",31
"MY23",9,15,"stim","8",162
"MY23",9,15,"stim","9.5",101
"MY23",9,15,"stim","11.5",51
"MY23",9,15,"stim","13",0
"MY23",9,15,"stim","15",NA
"MY23",9,15,"stim","17",NA
"MY23",9,15,"stim","19",NA
"MY23",9,15,"stim","22",NA
"MY23",9,15,"stim","26.5",NA
"MY23",9,15,"stim","30",NA
"MY23",9,15,"stim","33.5",NA
"MY23",9,15,"base","1.5",0
"MY23",9,15,"base","3",28
"MY23",9,15,"base","4.5",75
"MY23",9,15,"base","6",119
"MY23",9,15,"base","8",65
"MY23",9,15,"base","9.5",30
"MY23",9,15,"base","11.5",34
"MY23",9,15,"base","13",8
"MY23",9,15,"base","15",NA
"MY23",9,15,"base","17",NA
"MY23",9,15,"base","19",NA
"MY23",9,15,"base","22",NA
"MY23",9,15,"base","26.5",NA
"MY23",9,15,"base","30",NA
"MY23",9,15,"base","33.5",NA
"MY23",10,19,"stim","1.5",103
"MY23",10,19,"stim","3",97
"MY23",10,19,"stim","4.5",13
"MY23",10,19,"stim","6",109
"MY23",10,19,"stim","8",146
"MY23",10,19,"stim","9.5",137
"MY23",10,19,"stim","11.5",107
"MY23",10,19,"stim","13",147
"MY23",10,19,"stim","15",4
"MY23",10,19,"stim","17",88
"MY23",10,19,"stim","19",NA
"MY23",10,19,"stim","22",NA
"MY23",10,19,"stim","26.5",NA
"MY23",10,19,"stim","30",NA
"MY23",10,19,"stim","33.5",NA
"MY23",10,19,"base","1.5",9
"MY23",10,19,"base","3",36
"MY23",10,19,"base","4.5",42
"MY23",10,19,"base","6",125
"MY23",10,19,"base","8",121
"MY23",10,19,"base","9.5",93
"MY23",10,19,"base","11.5",137
"MY23",10,19,"base","13",80
"MY23",10,19,"base","15",0
"MY23",10,19,"base","17",34
"MY23",10,19,"base","19",NA
"MY23",10,19,"base","22",NA
"MY23",10,19,"base","26.5",NA
"MY23",10,19,"base","30",NA
"MY23",10,19,"base","33.5",NA
"MY23",11,19,"stim","1.5",92
"MY23",11,19,"stim","3",22
"MY23",11,19,"stim","4.5",36
"MY23",11,19,"stim","6",189
"MY23",11,19,"stim","8",109
"MY23",11,19,"stim","9.5",103
"MY23",11,19,"stim","11.5",83
"MY23",11,19,"stim","13",114
"MY23",11,19,"stim","15",114
"MY23",11,19,"stim","17",191
"MY23",11,19,"stim","19",NA
"MY23",11,19,"stim","22",NA
"MY23",11,19,"stim","26.5",NA
"MY23",11,19,"stim","30",NA
"MY23",11,19,"stim","33.5",NA
"MY23",11,19,"base","1.5",0
"MY23",11,19,"base","3",166
"MY23",11,19,"base","4.5",44
"MY23",11,19,"base","6",110
"MY23",11,19,"base","8",109
"MY23",11,19,"base","9.5",150
"MY23",11,19,"base","11.5",211
"MY23",11,19,"base","13",35
"MY23",11,19,"base","15",79
"MY23",11,19,"base","17",118
"MY23",11,19,"base","19",NA
"MY23",11,19,"base","22",NA
"MY23",11,19,"base","26.5",NA
"MY23",11,19,"base","30",NA
"MY23",11,19,"base","33.5",NA
"MY23",12,19,"stim","1.5",0
"MY23",12,19,"stim","3",105
"MY23",12,19,"stim","4.5",21
"MY23",12,19,"stim","6",33
"MY23",12,19,"stim","8",53
"MY23",12,19,"stim","9.5",219
"MY23",12,19,"stim","11.5",146
"MY23",12,19,"stim","13",112
"MY23",12,19,"stim","15",4
"MY23",12,19,"stim","17",111
"MY23",12,19,"stim","19",NA
"MY23",12,19,"stim","22",NA
"MY23",12,19,"stim","26.5",NA
"MY23",12,19,"stim","30",NA
"MY23",12,19,"stim","33.5",NA
"MY23",12,19,"base","1.5",19
"MY23",12,19,"base","3",54
"MY23",12,19,"base","4.5",9
"MY23",12,19,"base","6",45
"MY23",12,19,"base","8",37
"MY23",12,19,"base","9.5",123
"MY23",12,19,"base","11.5",18
"MY23",12,19,"base","13",83
"MY23",12,19,"base","15",0
"MY23",12,19,"base","17",27
"MY23",12,19,"base","19",NA
"MY23",12,19,"base","22",NA
"MY23",12,19,"base","26.5",NA
"MY23",12,19,"base","30",NA
"MY23",12,19,"base","33.5",NA
"MY23",13,15,"stim","1.5",166
"MY23",13,15,"stim","3",101
"MY23",13,15,"stim","4.5",100
"MY23",13,15,"stim","6",263
"MY23",13,15,"stim","8",224
"MY23",13,15,"stim","9.5",150
"MY23",13,15,"stim","11.5",121
"MY23",13,15,"stim","13",75
"MY23",13,15,"stim","15",NA
"MY23",13,15,"stim","17",NA
"MY23",13,15,"stim","19",NA
"MY23",13,15,"stim","22",NA
"MY23",13,15,"stim","26.5",NA
"MY23",13,15,"stim","30",NA
"MY23",13,15,"stim","33.5",NA
"MY23",13,15,"base","1.5",0
"MY23",13,15,"base","3",93
"MY23",13,15,"base","4.5",201
"MY23",13,15,"base","6",98
"MY23",13,15,"base","8",127
"MY23",13,15,"base","9.5",24
"MY23",13,15,"base","11.5",9
"MY23",13,15,"base","13",62
"MY23",13,15,"base","15",NA
"MY23",13,15,"base","17",NA
"MY23",13,15,"base","19",NA
"MY23",13,15,"base","22",NA
"MY23",13,15,"base","26.5",NA
"MY23",13,15,"base","30",NA
"MY23",13,15,"base","33.5",NA
"MY23",14,13,"stim","1.5",154
"MY23",14,13,"stim","3",205
"MY23",14,13,"stim","4.5",77
"MY23",14,13,"stim","6",4
"MY23",14,13,"stim","8",53
"MY23",14,13,"stim","9.5",65
"MY23",14,13,"stim","11.5",15
"MY23",14,13,"stim","13",NA
"MY23",14,13,"stim","15",NA
"MY23",14,13,"stim","17",NA
"MY23",14,13,"stim","19",NA
"MY23",14,13,"stim","22",NA
"MY23",14,13,"stim","26.5",NA
"MY23",14,13,"stim","30",NA
"MY23",14,13,"stim","33.5",NA
"MY23",14,13,"base","1.5",219
"MY23",14,13,"base","3",206
"MY23",14,13,"base","4.5",162
"MY23",14,13,"base","6",53
"MY23",14,13,"base","8",85
"MY23",14,13,"base","9.5",36
"MY23",14,13,"base","11.5",13
"MY23",14,13,"base","13",NA
"MY23",14,13,"base","15",NA
"MY23",14,13,"base","17",NA
"MY23",14,13,"base","19",NA
"MY23",14,13,"base","22",NA
"MY23",14,13,"base","26.5",NA
"MY23",14,13,"base","30",NA
"MY23",14,13,"base","33.5",NA
"MY23",15,NA,"stim","1.5",0
"MY23",15,NA,"stim","3",0
"MY23",15,NA,"stim","4.5",0
"MY23",15,NA,"stim","6",0
"MY23",15,NA,"stim","8",0
"MY23",15,NA,"stim","9.5",0
"MY23",15,NA,"stim","11.5",0
"MY23",15,NA,"stim","13",0
"MY23",15,NA,"stim","15",0
"MY23",15,NA,"stim","17",0
"MY23",15,NA,"stim","19",0
"MY23",15,NA,"stim","22",0
"MY23",15,NA,"stim","26.5",0
"MY23",15,NA,"stim","30",0
"MY23",15,NA,"stim","33.5",0
"MY23",15,NA,"base","1.5",0
"MY23",15,NA,"base","3",0
"MY23",15,NA,"base","4.5",0
"MY23",15,NA,"base","6",0
"MY23",15,NA,"base","8",0
"MY23",15,NA,"base","9.5",0
"MY23",15,NA,"base","11.5",0
"MY23",15,NA,"base","13",0
"MY23",15,NA,"base","15",0
"MY23",15,NA,"base","17",0
"MY23",15,NA,"base","19",0
"MY23",15,NA,"base","22",0
"MY23",15,NA,"base","26.5",0
"MY23",15,NA,"base","30",0
"MY23",15,NA,"base","33.5",0
"MY23",16,15,"stim","1.5",93
"MY23",16,15,"stim","3",112
"MY23",16,15,"stim","4.5",47
"MY23",16,15,"stim","6",32
"MY23",16,15,"stim","8",166
"MY23",16,15,"stim","9.5",244
"MY23",16,15,"stim","11.5",144
"MY23",16,15,"stim","13",10
"MY23",16,15,"stim","15",NA
"MY23",16,15,"stim","17",NA
"MY23",16,15,"stim","19",NA
"MY23",16,15,"stim","22",NA
"MY23",16,15,"stim","26.5",NA
"MY23",16,15,"stim","30",NA
"MY23",16,15,"stim","33.5",NA
"MY23",16,15,"base","1.5",15
"MY23",16,15,"base","3",248
"MY23",16,15,"base","4.5",37
"MY23",16,15,"base","6",35
"MY23",16,15,"base","8",106
"MY23",16,15,"base","9.5",138
"MY23",16,15,"base","11.5",176
"MY23",16,15,"base","13",0
"MY23",16,15,"base","15",NA
"MY23",16,15,"base","17",NA
"MY23",16,15,"base","19",NA
"MY23",16,15,"base","22",NA
"MY23",16,15,"base","26.5",NA
"MY23",16,15,"base","30",NA
"MY23",16,15,"base","33.5",NA
"MY23",17,19,"stim","1.5",176
"MY23",17,19,"stim","3",229
"MY23",17,19,"stim","4.5",226
"MY23",17,19,"stim","6",129
"MY23",17,19,"stim","8",192
"MY23",17,19,"stim","9.5",327
"MY23",17,19,"stim","11.5",0
"MY23",17,19,"stim","13",170
"MY23",17,19,"stim","15",223
"MY23",17,19,"stim","17",205
"MY23",17,19,"stim","19",NA
"MY23",17,19,"stim","22",NA
"MY23",17,19,"stim","26.5",NA
"MY23",17,19,"stim","30",NA
"MY23",17,19,"stim","33.5",NA
"MY23",17,19,"base","1.5",12
"MY23",17,19,"base","3",231
"MY23",17,19,"base","4.5",89
"MY23",17,19,"base","6",155
"MY23",17,19,"base","8",56
"MY23",17,19,"base","9.5",268
"MY23",17,19,"base","11.5",0
"MY23",17,19,"base","13",244
"MY23",17,19,"base","15",0
"MY23",17,19,"base","17",5
"MY23",17,19,"base","19",NA
"MY23",17,19,"base","22",NA
"MY23",17,19,"base","26.5",NA
"MY23",17,19,"base","30",NA
"MY23",17,19,"base","33.5",NA
"MY23",18,13,"stim","1.5",85
"MY23",18,13,"stim","3",151
"MY23",18,13,"stim","4.5",170
"MY23",18,13,"stim","6",67
"MY23",18,13,"stim","8",95
"MY23",18,13,"stim","9.5",104
"MY23",18,13,"stim","11.5",164
"MY23",18,13,"stim","13",NA
"MY23",18,13,"stim","15",NA
"MY23",18,13,"stim","17",NA
"MY23",18,13,"stim","19",NA
"MY23",18,13,"stim","22",NA
"MY23",18,13,"stim","26.5",NA
"MY23",18,13,"stim","30",NA
"MY23",18,13,"stim","33.5",NA
"MY23",18,13,"base","1.5",222
"MY23",18,13,"base","3",146
"MY23",18,13,"base","4.5",48
"MY23",18,13,"base","6",170
"MY23",18,13,"base","8",230
"MY23",18,13,"base","9.5",140
"MY23",18,13,"base","11.5",185
"MY23",18,13,"base","13",NA
"MY23",18,13,"base","15",NA
"MY23",18,13,"base","17",NA
"MY23",18,13,"base","19",NA
"MY23",18,13,"base","22",NA
"MY23",18,13,"base","26.5",NA
"MY23",18,13,"base","30",NA
"MY23",18,13,"base","33.5",NA
"MY23",19,17,"stim","1.5",0
"MY23",19,17,"stim","3",131
"MY23",19,17,"stim","4.5",73
"MY23",19,17,"stim","6",24
"MY23",19,17,"stim","8",2
"MY23",19,17,"stim","9.5",91
"MY23",19,17,"stim","11.5",202
"MY23",19,17,"stim","13",76
"MY23",19,17,"stim","15",4
"MY23",19,17,"stim","17",NA
"MY23",19,17,"stim","19",NA
"MY23",19,17,"stim","22",NA
"MY23",19,17,"stim","26.5",NA
"MY23",19,17,"stim","30",NA
"MY23",19,17,"stim","33.5",NA
"MY23",19,17,"base","1.5",27
"MY23",19,17,"base","3",24
"MY23",19,17,"base","4.5",52
"MY23",19,17,"base","6",20
"MY23",19,17,"base","8",0
"MY23",19,17,"base","9.5",47
"MY23",19,17,"base","11.5",166
"MY23",19,17,"base","13",77
"MY23",19,17,"base","15",20
"MY23",19,17,"base","17",NA
"MY23",19,17,"base","19",NA
"MY23",19,17,"base","22",NA
"MY23",19,17,"base","26.5",NA
"MY23",19,17,"base","30",NA
"MY23",19,17,"base","33.5",NA
"MY23",20,13,"stim","1.5",46
"MY23",20,13,"stim","3",43
"MY23",20,13,"stim","4.5",92
"MY23",20,13,"stim","6",107
"MY23",20,13,"stim","8",84
"MY23",20,13,"stim","9.5",0
"MY23",20,13,"stim","11.5",51
"MY23",20,13,"stim","13",NA
"MY23",20,13,"stim","15",NA
"MY23",20,13,"stim","17",NA
"MY23",20,13,"stim","19",NA
"MY23",20,13,"stim","22",NA
"MY23",20,13,"stim","26.5",NA
"MY23",20,13,"stim","30",NA
"MY23",20,13,"stim","33.5",NA
"MY23",20,13,"base","1.5",194
"MY23",20,13,"base","3",0
"MY23",20,13,"base","4.5",19
"MY23",20,13,"base","6",20
"MY23",20,13,"base","8",0
"MY23",20,13,"base","9.5",0
"MY23",20,13,"base","11.5",0
"MY23",20,13,"base","13",NA
"MY23",20,13,"base","15",NA
"MY23",20,13,"base","17",NA
"MY23",20,13,"base","19",NA
"MY23",20,13,"base","22",NA
"MY23",20,13,"base","26.5",NA
"MY23",20,13,"base","30",NA
"MY23",20,13,"base","33.5",NA
"N2",1,NA,"stim","1.5",0
"N2",1,NA,"stim","3",0
"N2",1,NA,"stim","4.5",0
"N2",1,NA,"stim","6",0
"N2",1,NA,"stim","8",0
"N2",1,NA,"stim","9.5",0
"N2",1,NA,"stim","11.5",0
"N2",1,NA,"stim","13",0
"N2",1,NA,"stim","15",0
"N2",1,NA,"stim","17",0
"N2",1,NA,"stim","19",0
"N2",1,NA,"stim","22",0
"N2",1,NA,"stim","26.5",0
"N2",1,NA,"stim","30",0
"N2",1,NA,"stim","33.5",0
"N2",1,NA,"base","1.5",0
"N2",1,NA,"base","3",0
"N2",1,NA,"base","4.5",0
"N2",1,NA,"base","6",0
"N2",1,NA,"base","8",0
"N2",1,NA,"base","9.5",0
"N2",1,NA,"base","11.5",0
"N2",1,NA,"base","13",0
"N2",1,NA,"base","15",0
"N2",1,NA,"base","17",0
"N2",1,NA,"base","19",0
"N2",1,NA,"base","22",0
"N2",1,NA,"base","26.5",0
"N2",1,NA,"base","30",0
"N2",1,NA,"base","33.5",0
"N2",2,NA,"stim","1.5",0
"N2",2,NA,"stim","3",0
"N2",2,NA,"stim","4.5",0
"N2",2,NA,"stim","6",0
"N2",2,NA,"stim","8",0
"N2",2,NA,"stim","9.5",0
"N2",2,NA,"stim","11.5",0
"N2",2,NA,"stim","13",0
"N2",2,NA,"stim","15",0
"N2",2,NA,"stim","17",0
"N2",2,NA,"stim","19",0
"N2",2,NA,"stim","22",0
"N2",2,NA,"stim","26.5",0
"N2",2,NA,"stim","30",0
"N2",2,NA,"stim","33.5",0
"N2",2,NA,"base","1.5",0
"N2",2,NA,"base","3",0
"N2",2,NA,"base","4.5",0
"N2",2,NA,"base","6",0
"N2",2,NA,"base","8",0
"N2",2,NA,"base","9.5",0
"N2",2,NA,"base","11.5",0
"N2",2,NA,"base","13",0
"N2",2,NA,"base","15",0
"N2",2,NA,"base","17",0
"N2",2,NA,"base","19",0
"N2",2,NA,"base","22",0
"N2",2,NA,"base","26.5",0
"N2",2,NA,"base","30",0
"N2",2,NA,"base","33.5",0
"N2",3,19,"stim","1.5",101
"N2",3,19,"stim","3",150
"N2",3,19,"stim","4.5",2
"N2",3,19,"stim","6",235
"N2",3,19,"stim","8",340
"N2",3,19,"stim","9.5",181
"N2",3,19,"stim","11.5",0
"N2",3,19,"stim","13",105
"N2",3,19,"stim","15",79
"N2",3,19,"stim","17",15
"N2",3,19,"stim","19",NA
"N2",3,19,"stim","22",NA
"N2",3,19,"stim","26.5",NA
"N2",3,19,"stim","30",NA
"N2",3,19,"stim","33.5",NA
"N2",3,19,"base","1.5",120
"N2",3,19,"base","3",154
"N2",3,19,"base","4.5",217
"N2",3,19,"base","6",308
"N2",3,19,"base","8",248
"N2",3,19,"base","9.5",255
"N2",3,19,"base","11.5",0
"N2",3,19,"base","13",48
"N2",3,19,"base","15",18
"N2",3,19,"base","17",0
"N2",3,19,"base","19",NA
"N2",3,19,"base","22",NA
"N2",3,19,"base","26.5",NA
"N2",3,19,"base","30",NA
"N2",3,19,"base","33.5",NA
"N2",4,26.5,"stim","1.5",118
"N2",4,26.5,"stim","3",289
"N2",4,26.5,"stim","4.5",285
"N2",4,26.5,"stim","6",239
"N2",4,26.5,"stim","8",160
"N2",4,26.5,"stim","9.5",240
"N2",4,26.5,"stim","11.5",281
"N2",4,26.5,"stim","13",69
"N2",4,26.5,"stim","15",69
"N2",4,26.5,"stim","17",50
"N2",4,26.5,"stim","19",3
"N2",4,26.5,"stim","22",29
"N2",4,26.5,"stim","26.5",NA
"N2",4,26.5,"stim","30",NA
"N2",4,26.5,"stim","33.5",NA
"N2",4,26.5,"base","1.5",80
"N2",4,26.5,"base","3",212
"N2",4,26.5,"base","4.5",292
"N2",4,26.5,"base","6",308
"N2",4,26.5,"base","8",155
"N2",4,26.5,"base","9.5",320
"N2",4,26.5,"base","11.5",327
"N2",4,26.5,"base","13",241
"N2",4,26.5,"base","15",0
"N2",4,26.5,"base","17",45
"N2",4,26.5,"base","19",0
"N2",4,26.5,"base","22",0
"N2",4,26.5,"base","26.5",NA
"N2",4,26.5,"base","30",NA
"N2",4,26.5,"base","33.5",NA
"N2",5,26.5,"stim","1.5",112
"N2",5,26.5,"stim","3",189
"N2",5,26.5,"stim","4.5",272
"N2",5,26.5,"stim","6",247
"N2",5,26.5,"stim","8",245
"N2",5,26.5,"stim","9.5",260
"N2",5,26.5,"stim","11.5",200
"N2",5,26.5,"stim","13",54
"N2",5,26.5,"stim","15",27
"N2",5,26.5,"stim","17",46
"N2",5,26.5,"stim","19",8
"N2",5,26.5,"stim","22",0
"N2",5,26.5,"stim","26.5",NA
"N2",5,26.5,"stim","30",NA
"N2",5,26.5,"stim","33.5",NA
"N2",5,26.5,"base","1.5",126
"N2",5,26.5,"base","3",295
"N2",5,26.5,"base","4.5",176
"N2",5,26.5,"base","6",288
"N2",5,26.5,"base","8",105
"N2",5,26.5,"base","9.5",168
"N2",5,26.5,"base","11.5",128
"N2",5,26.5,"base","13",106
"N2",5,26.5,"base","15",196
"N2",5,26.5,"base","17",39
"N2",5,26.5,"base","19",0
"N2",5,26.5,"base","22",5
"N2",5,26.5,"base","26.5",NA
"N2",5,26.5,"base","30",NA
"N2",5,26.5,"base","33.5",NA
"N2",6,26.5,"stim","1.5",11
"N2",6,26.5,"stim","3",241
"N2",6,26.5,"stim","4.5",147
"N2",6,26.5,"stim","6",256
"N2",6,26.5,"stim","8",85
"N2",6,26.5,"stim","9.5",54
"N2",6,26.5,"stim","11.5",89
"N2",6,26.5,"stim","13",0
"N2",6,26.5,"stim","15",0
"N2",6,26.5,"stim","17",0
"N2",6,26.5,"stim","19",0
"N2",6,26.5,"stim","22",6
"N2",6,26.5,"stim","26.5",NA
"N2",6,26.5,"stim","30",NA
"N2",6,26.5,"stim","33.5",NA
"N2",6,26.5,"base","1.5",99
"N2",6,26.5,"base","3",105
"N2",6,26.5,"base","4.5",250
"N2",6,26.5,"base","6",76
"N2",6,26.5,"base","8",0
"N2",6,26.5,"base","9.5",163
"N2",6,26.5,"base","11.5",12
"N2",6,26.5,"base","13",4
"N2",6,26.5,"base","15",0
"N2",6,26.5,"base","17",0
"N2",6,26.5,"base","19",0
"N2",6,26.5,"base","22",0
"N2",6,26.5,"base","26.5",NA
"N2",6,26.5,"base","30",NA
"N2",6,26.5,"base","33.5",NA
"N2",7,15,"stim","1.5",96
"N2",7,15,"stim","3",133
"N2",7,15,"stim","4.5",8
"N2",7,15,"stim","6",197
"N2",7,15,"stim","8",29
"N2",7,15,"stim","9.5",174
"N2",7,15,"stim","11.5",65
"N2",7,15,"stim","13",22
"N2",7,15,"stim","15",NA
"N2",7,15,"stim","17",NA
"N2",7,15,"stim","19",NA
"N2",7,15,"stim","22",NA
"N2",7,15,"stim","26.5",NA
"N2",7,15,"stim","30",NA
"N2",7,15,"stim","33.5",NA
"N2",7,15,"base","1.5",137
"N2",7,15,"base","3",38
"N2",7,15,"base","4.5",151
"N2",7,15,"base","6",184
"N2",7,15,"base","8",204
"N2",7,15,"base","9.5",150
"N2",7,15,"base","11.5",93
"N2",7,15,"base","13",119
"N2",7,15,"base","15",NA
"N2",7,15,"base","17",NA
"N2",7,15,"base","19",NA
"N2",7,15,"base","22",NA
"N2",7,15,"base","26.5",NA
"N2",7,15,"base","30",NA
"N2",7,15,"base","33.5",NA
"N2",8,13,"stim","1.5",153
"N2",8,13,"stim","3",27
"N2",8,13,"stim","4.5",138
"N2",8,13,"stim","6",167
"N2",8,13,"stim","8",234
"N2",8,13,"stim","9.5",0
"N2",8,13,"stim","11.5",55
"N2",8,13,"stim","13",NA
"N2",8,13,"stim","15",NA
"N2",8,13,"stim","17",NA
"N2",8,13,"stim","19",NA
"N2",8,13,"stim","22",NA
"N2",8,13,"stim","26.5",NA
"N2",8,13,"stim","30",NA
"N2",8,13,"stim","33.5",NA
"N2",8,13,"base","1.5",136
"N2",8,13,"base","3",94
"N2",8,13,"base","4.5",0
"N2",8,13,"base","6",86
"N2",8,13,"base","8",207
"N2",8,13,"base","9.5",80
"N2",8,13,"base","11.5",0
"N2",8,13,"base","13",NA
"N2",8,13,"base","15",NA
"N2",8,13,"base","17",NA
"N2",8,13,"base","19",NA
"N2",8,13,"base","22",NA
"N2",8,13,"base","26.5",NA
"N2",8,13,"base","30",NA
"N2",8,13,"base","33.5",NA
"N2",9,19,"stim","1.5",170
"N2",9,19,"stim","3",89
"N2",9,19,"stim","4.5",233
"N2",9,19,"stim","6",246
"N2",9,19,"stim","8",140
"N2",9,19,"stim","9.5",56
"N2",9,19,"stim","11.5",145
"N2",9,19,"stim","13",36
"N2",9,19,"stim","15",0
"N2",9,19,"stim","17",22
"N2",9,19,"stim","19",NA
"N2",9,19,"stim","22",NA
"N2",9,19,"stim","26.5",NA
"N2",9,19,"stim","30",NA
"N2",9,19,"stim","33.5",NA
"N2",9,19,"base","1.5",0
"N2",9,19,"base","3",112
"N2",9,19,"base","4.5",96
"N2",9,19,"base","6",163
"N2",9,19,"base","8",293
"N2",9,19,"base","9.5",98
"N2",9,19,"base","11.5",216
"N2",9,19,"base","13",196
"N2",9,19,"base","15",0
"N2",9,19,"base","17",24
"N2",9,19,"base","19",NA
"N2",9,19,"base","22",NA
"N2",9,19,"base","26.5",NA
"N2",9,19,"base","30",NA
"N2",9,19,"base","33.5",NA
"N2",10,22,"stim","1.5",16
"N2",10,22,"stim","3",0
"N2",10,22,"stim","4.5",26
"N2",10,22,"stim","6",32
"N2",10,22,"stim","8",14
"N2",10,22,"stim","9.5",91
"N2",10,22,"stim","11.5",76
"N2",10,22,"stim","13",0
"N2",10,22,"stim","15",8
"N2",10,22,"stim","17",0
"N2",10,22,"stim","19",43
"N2",10,22,"stim","22",NA
"N2",10,22,"stim","26.5",NA
"N2",10,22,"stim","30",NA
"N2",10,22,"stim","33.5",NA
"N2",10,22,"base","1.5",117
"N2",10,22,"base","3",127
"N2",10,22,"base","4.5",21
"N2",10,22,"base","6",0
"N2",10,22,"base","8",33
"N2",10,22,"base","9.5",130
"N2",10,22,"base","11.5",189
"N2",10,22,"base","13",0
"N2",10,22,"base","15",0
"N2",10,22,"base","17",0
"N2",10,22,"base","19",0
"N2",10,22,"base","22",NA
"N2",10,22,"base","26.5",NA
"N2",10,22,"base","30",NA
"N2",10,22,"base","33.5",NA
"N2",11,26.5,"stim","1.5",190
"N2",11,26.5,"stim","3",73
"N2",11,26.5,"stim","4.5",208
"N2",11,26.5,"stim","6",45
"N2",11,26.5,"stim","8",94
"N2",11,26.5,"stim","9.5",4
"N2",11,26.5,"stim","11.5",1
"N2",11,26.5,"stim","13",213
"N2",11,26.5,"stim","15",7
"N2",11,26.5,"stim","17",214
"N2",11,26.5,"stim","19",124
"N2",11,26.5,"stim","22",37
"N2",11,26.5,"stim","26.5",NA
"N2",11,26.5,"stim","30",NA
"N2",11,26.5,"stim","33.5",NA
"N2",11,26.5,"base","1.5",29
"N2",11,26.5,"base","3",208
"N2",11,26.5,"base","4.5",193
"N2",11,26.5,"base","6",284
"N2",11,26.5,"base","8",212
"N2",11,26.5,"base","9.5",267
"N2",11,26.5,"base","11.5",205
"N2",11,26.5,"base","13",238
"N2",11,26.5,"base","15",5
"N2",11,26.5,"base","17",111
"N2",11,26.5,"base","19",1
"N2",11,26.5,"base","22",26
"N2",11,26.5,"base","26.5",NA
