device,exp,plate,row,column,strain,rep,total,temp,food,event_freq,ls,DNMF,gap_days,censor,censor_reason,event_observation_type
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::2,2,c,N2,3,50,20,OP50-1,1,24.4548,2.16667,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::2,2,c,N2,3,50,20,OP50-1,1,25.2882,9.66667,0,0,,Observed Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::2,2,c,N2,3,50,20,OP50-1,1,25.309,9.66667,0,0,,Induced Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::2,2,c,N2,3,50,20,OP50-1,1,25.9965,4.83333,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::2,2,c,N2,3,50,20,OP50-1,1,26.6215,5.6875,0,0,,Observed Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::2,2,c,N2,3,50,20,OP50-1,1,26.6423,5.6875,0,0,,Induced Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::2,2,c,N2,3,50,20,OP50-1,1,26.9548,1.08333,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::2,2,c,N2,3,50,20,OP50-1,1,27.0382,3,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::2,2,c,N2,3,50,20,OP50-1,1,27.1215,5.375,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,12.9965,1.91667,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,13.0798,0.541667,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,13.3715,2.04167,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,13.8715,2.29167,0.0416667,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,14.7465,1.75,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,15.4132,2.75,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,15.9132,2.29167,0,0,,Observed Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,15.934,2.29167,0,0,,Induced Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,16.7048,2.54167,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,16.7882,2.66667,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,16.8715,3.04167,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,17.1632,3.20833,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,17.2882,0.666667,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,18.1215,3.83333,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,18.3715,2.79167,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,19.3507,2.02083,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,19.3507,3.35417,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,19.9132,1.79167,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,20.4132,1.91667,0,0,,Observed Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,20.434,1.91667,0,0,,Induced Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,20.4132,3.45833,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,20.6215,1.58333,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,21.1632,2.70833,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,21.5798,2.02083,0,0,,Observed Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,21.6007,2.02083,0,0,,Induced Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,21.5798,7.375,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,21.8298,2.91667,0,0,,Observed Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,21.8507,2.91667,0,0,,Induced Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,21.9132,4.16667,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,21.9965,2.54167,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,22.3298,4.6875,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,23.3715,4.29167,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,23.5382,6.33333,0,0,,Observed Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,23.559,6.33333,0,0,,Induced Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,23.7048,4.25,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,23.7882,2.85417,0.125,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,23.7882,3.66667,0.125,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,23.7882,4.33333,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,25.4965,9.54167,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_c::3,3,c,ECA744,2,48,20,OP50-1,1,25.6215,5.33333,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,10.8403,0.875,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,12.7569,1.58333,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,14.6319,0.5,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,15.7986,0.791667,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,15.8403,1,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,16.0903,0.583333,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,17.3819,0.375,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,18.3819,1.77083,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,18.6319,0.875,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,19.1319,0.208333,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,21.1736,0.875,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,21.7153,1.35417,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,22.1736,2,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,23.0486,0.916667,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,23.1736,1.54167,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,23.1736,3.16667,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,23.2153,1.75,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,23.2153,1.54167,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,23.3819,3.45833,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,24.6736,1.83333,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,24.9653,2.25,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,25.0486,0.416667,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,25.0903,2.70833,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,25.2569,2.5,0.0416667,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,25.4653,0.583333,0.0416667,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,25.5069,3,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,26.1319,2.79167,0.0416667,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,26.8403,2.08333,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,27.0903,1.79167,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,27.5486,2.66667,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,27.6319,5.83333,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,27.7569,4.125,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,27.8819,2.91667,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,28.7569,2.45833,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::0,0,d,PL238,2,49,20,OP50-1,1,30.2153,0.5,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,18.0486,1.6875,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,18.4236,0.375,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,18.6736,1.375,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,19.0903,0.291667,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,19.3819,0.833333,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,19.9653,0.791667,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,20.0486,1.20833,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,20.4653,5.58333,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,21.1736,3.70833,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,21.2361,2.27083,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,21.5069,0.375,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,21.5069,1.79167,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,21.5903,2.5625,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,22.5069,1.70833,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,23.2153,0.875,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,23.2153,2.91667,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,23.4236,2.4375,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,23.6319,2.83333,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,23.8403,4.66667,0,0,,Observed Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,23.8611,4.66667,0,0,,Induced Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,24.1319,0.5,0,0,,Observed Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,24.1528,0.5,0,0,,Induced Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,24.2153,0.666667,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,24.6319,3.64583,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,25.1319,2.52083,0,0,,Observed Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,25.1528,2.52083,0,0,,Induced Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,25.3403,2.375,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,25.3819,1.75,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,25.4236,2.70833,0.0416667,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,25.4653,1.5,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,27.5486,1.08333,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,28.0903,4.75,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,29.5069,0.833333,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,30.2569,3.91667,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,30.7153,4.20833,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,32.2153,1.875,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,32.8819,2.95833,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,33.6319,10.125,0,0,,Observed Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::1,1,d,ECA36,3,,20,OP50-1,1,33.6528,10.125,0,0,,Induced Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,13.0069,0.875,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,18.7986,0.75,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,21.6736,1.5,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,22.2569,2.375,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,22.3819,1.04167,0,0,,Observed Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,22.4028,1.04167,0,0,,Induced Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,22.7153,4.91667,0,0,,Observed Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,22.7361,4.91667,0,0,,Induced Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,23.0069,4.41667,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,23.2986,3.29167,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,23.4236,0.458333,0.0416667,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,23.7153,3.625,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,23.8403,1,0.0416667,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,23.8819,3.52083,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,24.4653,6.41667,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,24.7986,0.583333,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,24.7986,7,0,0,,Observed Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,24.8194,7,0,0,,Induced Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,24.8403,7.41667,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,24.9236,2.54167,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,25.1319,7.5,0,0,,Observed Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,2,25.1528,7.5,0,0,,Induced Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,25.3819,2.66667,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,25.4236,0.5,0.0416667,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,25.4653,7.54167,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,25.7153,3.54167,0,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,26.0903,0.291667,0.0416667,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,26.6319,6.625,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,26.9653,2.29167,0.0416667,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,28.1736,5.79167,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,28.3403,6.08333,0,0,,Observed Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,28.3611,6.08333,0,0,,Induced Multiple Worm
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,28.3819,1.83333,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,28.7153,6.375,0.0833333,0,,
Vesuvius,CeNDR_121018_2v2,Vesuvius_d::2,2,d,JU2600,2,50,20,OP50-1,1,29.3819,3.20833,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,11.1008,0.333333,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,11.2258,0.75,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,13.1008,0.958333,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,13.9341,0.916667,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,14.2258,1,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,19.3091,2.04167,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,21.4758,1.45833,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,22.205,1.64583,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,22.2675,1.45833,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,22.4758,0.583333,0.0833333,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,23.3091,0.791667,0.0416667,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,23.9341,1.08333,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,23.9758,0.583333,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,24.2258,1.04167,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,24.3091,0.541667,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,24.5175,0.791667,0.0833333,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,24.5591,2,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,24.6425,1.25,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,25.0175,1.875,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,25.2675,5.20833,0.0833333,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,25.2675,1.75,0.0833333,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,25.6425,1.91667,0.0833333,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,25.9341,0.958333,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,26.2675,3.29167,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,26.5175,1.41667,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,26.8925,0.666667,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,26.8925,2.375,0.0833333,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,27.0591,3.54167,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,27.7675,0.75,0.0416667,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,27.9341,1.66667,0.0416667,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,28.4758,0.583333,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,28.7258,3.16667,0.0833333,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,29.1841,4,0,0,,
MaunaLoa,CeNDR_121018_3v2,MaunaLoa_a::1,1,a,ED3017,1,50,20,OP50-1,1,29.9758,1.08333,0,0,,
