gwtrait	gwchr	gwpeak	mediator	multi_abs_est	multi_padjust	var	estimate	ci_lower	ci_upper	prob	mediator_gene	e_peak	eQTL_classification
t89_mean	I	2535189	E02H1.2.1	0.005520894368902066	0.604	NA	NA	NA	NA	NA	eral-1	1549172	Distant eQTL
t89_mean	I	2535189	F56H11.1a.2	0.013448751251032181	0.604	NA	NA	NA	NA	NA	fbl-1	1627088	Distant eQTL
t89_mean	I	2535189	K05B2.5c.1	0.019967879660911503	0.606	NA	NA	NA	NA	NA	mct-4	1600076	Distant eQTL
t89_mean	I	2535189	T10B9.5.1	0.012284191376663173	0.606	NA	NA	NA	NA	NA	cyp-13A3	707201	Distant eQTL
t89_mean	I	2535189	C44E4.1b.2	0.010649080247014808	0.607	NA	NA	NA	NA	NA	ubr-4	4622776	Local eQTL
t89_mean	I	2535189	F39H2.4.1	0.01858956514245445	0.608	NA	NA	NA	NA	NA	syp-3	8333166	Local eQTL
t89_mean	I	2535189	F52C6.8.1	0.03755549406267925	0.608	NA	NA	NA	NA	NA	bath-4	7045340	Distant eQTL
t89_mean	I	2535189	Y71G12B.12c.2	0.005883803680041067	0.614	NA	NA	NA	NA	NA	atg-5	1681731	Local eQTL
t89_mean	I	2535189	W02G9.2c.1	0.019117404481508237	0.615	NA	NA	NA	NA	NA	kel-8	2013029	Distant eQTL
t89_mean	I	2535189	W04B5.1	0.014219256343262208	0.617	NA	NA	NA	NA	NA	W04B5.1	4446767	Distant eQTL
t89_mean	I	2535189	Y34D9A.8b.1	0.010213652737800628	0.622	NA	NA	NA	NA	NA	Y34D9A.8	1053646	Local eQTL
t89_mean	I	2535189	Y48G8AL.11a.1	0.005806012577278238	0.625	NA	NA	NA	NA	NA	haf-6	2013010	Local eQTL
t89_mean	I	2535189	Y71F9AL.10e.1	0.009418568043955786	0.628	NA	NA	NA	NA	NA	Y71F9AL.10	2558789	Local eQTL
t89_mean	I	2535189	T08E11.3.1	0.040437467721622794	0.629	NA	NA	NA	NA	NA	math-40	2775461	Distant eQTL
t89_mean	I	2535189	Y48G8AL.1a.1	0.004618682003148809	0.631	NA	NA	NA	NA	NA	herc-1	4930428	Distant eQTL
t89_mean	I	2535189	M01D7.7b.1	0.011291594596564529	0.632	NA	NA	NA	NA	NA	egl-30	1859074	Local eQTL
t89_mean	I	2535189	T23G11.2.2	0.022789802570385674	0.632	NA	NA	NA	NA	NA	gna-2	7570359	Local eQTL
t89_mean	I	2535189	F47C12.8.1	0.011640221864751934	0.634	NA	NA	NA	NA	NA	F47C12.8	3173070	Distant eQTL
t89_mean	I	2535189	C41D11.6.1	0.008979429654634701	0.635	NA	NA	NA	NA	NA	C41D11.6	4502140	Local eQTL
t89_mean	I	2535189	T19B4.5.2	0.007911133975188374	0.636	NA	NA	NA	NA	NA	T19B4.5	5810148	Local eQTL
t89_mean	I	2535189	F58E10.5.1	0.0070753170967582405	0.64	NA	NA	NA	NA	NA	end-3	2386041	Distant eQTL
t89_mean	I	2535189	Y69H2.7a.1	0.014550992962578307	0.644	NA	NA	NA	NA	NA	Y69H2.7	1583981	Distant eQTL
t89_mean	I	2535189	ZK228.1.1	0.007892709350926336	0.645	NA	NA	NA	NA	NA	ZK228.1	3173070	Distant eQTL
t89_mean	I	2535189	D1007.10a.1	0.008024683814366015	0.646	NA	NA	NA	NA	NA	D1007.10	4842353	Local eQTL
t89_mean	I	2535189	K08D8.4d.1	0.009082010477549182	0.646	NA	NA	NA	NA	NA	K08D8.4	1689321	Distant eQTL
t89_mean	I	2535189	Y54E10A.2.2	0.006760181710820944	0.647	NA	NA	NA	NA	NA	cogc-1	3238976	Local eQTL
t89_mean	I	2535189	F27C1.3.1	0.004509103564968422	0.649	NA	NA	NA	NA	NA	F27C1.3	4847185	Local eQTL
t89_mean	I	2535189	Y119C1B.10b.1	0.014940592623448875	0.65	NA	NA	NA	NA	NA	Y119C1B.10	4588009	Local eQTL
t89_mean	I	2535189	Y37E3.11a.1	0.006688256865799069	0.652	NA	NA	NA	NA	NA	pcyt-2.1	2090527	Local eQTL
t89_mean	I	2535189	T22E5.3.1	0.0187972446957025	0.653	NA	NA	NA	NA	NA	igdb-3	1549172	Distant eQTL
t89_mean	I	2535189	F57C9.6.1	0.006805550901890976	0.654	NA	NA	NA	NA	NA	F57C9.6	4791537	Local eQTL
t89_mean	I	2535189	K09H9.8.1	0.00736310096961741	0.655	NA	NA	NA	NA	NA	K09H9.8	3135376	Local eQTL
t89_mean	I	2535189	R11A5.2.2	0.008984812746531946	0.656	NA	NA	NA	NA	NA	nud-2	6864402	Local eQTL
t89_mean	I	2535189	C05B5.5a.1	0.011406987745056206	0.658	NA	NA	NA	NA	NA	C05B5.5	1071327	Distant eQTL
t89_mean	I	2535189	T21E3.1.2	0.009018245779450297	0.66	NA	NA	NA	NA	NA	egg-4	3689285	Local eQTL
t89_mean	I	2535189	T08G2.2.1	0.01218131785841161	0.661	NA	NA	NA	NA	NA	T08G2.2	1549172	Distant eQTL
t89_mean	I	2535189	D2023.2a.1	0.016410909109629654	0.663	NA	NA	NA	NA	NA	pyc-1	1181220	Distant eQTL
t89_mean	I	2535189	Y92H12BR.3a.2	0.008714347171710251	0.664	NA	NA	NA	NA	NA	Y92H12BR.3	1410349	Local eQTL
t89_mean	I	2535189	Y18H1A.4.2	0.005989932027979862	0.665	NA	NA	NA	NA	NA	Y18H1A.4	694829	Local eQTL
t89_mean	I	2535189	B0432.13.1	0.01050390007803271	0.666	NA	NA	NA	NA	NA	trul-1	1557541	Distant eQTL
t89_mean	I	2535189	Y23H5B.4.1	0.0051921286557531894	0.668	NA	NA	NA	NA	NA	dmsr-2	2556319	Local eQTL
t89_mean	I	2535189	Y39H10A.6b.1	0.006134927135644919	0.672	NA	NA	NA	NA	NA	Y39H10A.6	8484435	Distant eQTL
t89_mean	I	2535189	Y71F9B.6b.1	0.00963976771935711	0.675	NA	NA	NA	NA	NA	Y71F9B.6	2758220	Local eQTL
t89_mean	I	2535189	F33H2.6.2	0.006302048276403516	0.676	NA	NA	NA	NA	NA	F33H2.6	14802008	Local eQTL
t89_mean	I	2535189	F59A3.6e.1	0.010708975346169183	0.679	NA	NA	NA	NA	NA	rpa-4	4357553	Distant eQTL
t89_mean	I	2535189	Y54G11A.6.2	0.008548446358425776	0.68	NA	NA	NA	NA	NA	ctl-1	14542418	Distant eQTL
t89_mean	I	2535189	ZC513.4.1	0.004242100346787911	0.68	NA	NA	NA	NA	NA	vars-1	8484435	Distant eQTL
t89_mean	I	2535189	F29B9.2c.1	0.020524513672177936	0.687	NA	NA	NA	NA	NA	jmjd-1.2	1207814	Distant eQTL
t89_mean	I	2535189	C04F12.12.1	0.012114154057212662	0.688	NA	NA	NA	NA	NA	C04F12.12	9773671	Local eQTL
t89_mean	I	2535189	Y39G10AR.32a.1	0.005761669673043874	0.689	NA	NA	NA	NA	NA	Y39G10AR.32	2437731	Local eQTL
t89_mean	I	2535189	W02A11.8.2	0.0077208575368401915	0.69	NA	NA	NA	NA	NA	bath-35	9046450	Distant eQTL
t89_mean	I	2535189	ZK637.18	0.005515963539494364	0.692	NA	NA	NA	NA	NA	ZK637.18	981568	Distant eQTL
t89_mean	I	2535189	T07D10.3.1	0.01083035761868206	0.693	NA	NA	NA	NA	NA	T07D10.3	12490467	Local eQTL
t89_mean	I	2535189	R12E2.10.2	0.00364522450237485	0.698	NA	NA	NA	NA	NA	egg-5	3689285	Local eQTL
t89_mean	I	2535189	W05F2.8a.1	0.005237543713673525	0.698	NA	NA	NA	NA	NA	W05F2.8	3351378	Local eQTL
t89_mean	I	2535189	Y54E10BR.4.2	0.00788877930104621	0.701	NA	NA	NA	NA	NA	Y54E10BR.4	3017236	Local eQTL
t89_mean	I	2535189	Y73F8A.33	0.0038179049482856588	0.702	NA	NA	NA	NA	NA	Y73F8A.33	3426142	Distant eQTL
t89_mean	I	2535189	C47C12.4	0.0033751368281530027	0.703	NA	NA	NA	NA	NA	miro-2	3524078	Distant eQTL
t89_mean	I	2535189	F55F8.9a.1	0.015276616381207591	0.706	NA	NA	NA	NA	NA	zipt-2.4	5962443	Local eQTL
t89_mean	I	2535189	Y106G6A.2a.2	0.014030895820783712	0.706	NA	NA	NA	NA	NA	epg-8	1601293	Distant eQTL
t89_mean	I	2535189	M01B12.4a.1	0.003792402226590883	0.707	NA	NA	NA	NA	NA	M01B12.4	3073760	Local eQTL
t89_mean	I	2535189	K07A3.2a.1	0.011115697698876183	0.709	NA	NA	NA	NA	NA	ptr-12	2591521	Local eQTL
t89_mean	I	2535189	Y74C10AL.2.2	0.0048079531537373555	0.709	NA	NA	NA	NA	NA	Y74C10AL.2	2452509	Local eQTL
t89_mean	I	2535189	H15N14.1e.2	0.005837059213826027	0.71	NA	NA	NA	NA	NA	adr-1	7652237	Local eQTL
t89_mean	I	2535189	Y48G8AL.5a.2	0.0127574562790696	0.71	NA	NA	NA	NA	NA	nsun-2	1185263	Local eQTL
t89_mean	I	2535189	F39H12.4.1	0.017048296285709672	0.713	NA	NA	NA	NA	NA	igcm-1	1200305	Distant eQTL
t89_mean	I	2535189	Y95B8A.5a.1	0.008708612953209906	0.717	NA	NA	NA	NA	NA	gpa-16	922115	Local eQTL
t89_mean	I	2535189	Y92H12BL.1a.1	0.013351950119161574	0.718	NA	NA	NA	NA	NA	Y92H12BL.1	1247844	Local eQTL
t89_mean	I	2535189	Y105C5A.14	0.016421838313640816	0.724	NA	NA	NA	NA	NA	Y105C5A.14	4479282	Distant eQTL
t89_mean	I	2535189	Y71F9AM.5b.1	0.0030565827657077155	0.724	NA	NA	NA	NA	NA	nxt-1	2930071	Local eQTL
t89_mean	I	2535189	Y92H12A.5a.1	0.0216088236766443	0.727	NA	NA	NA	NA	NA	Y92H12A.5	1404829	Local eQTL
t89_mean	I	2535189	D1081.19a.1	0.009209184950866388	0.732	NA	NA	NA	NA	NA	D1081.19	8738362	Local eQTL
t89_mean	I	2535189	R12E2.10.1	0.003851299903636223	0.732	NA	NA	NA	NA	NA	egg-5	3524078	Local eQTL
t89_mean	I	2535189	Y48G1C.4a.1	0.003035368128869393	0.734	NA	NA	NA	NA	NA	pgs-1	452643	Local eQTL
t89_mean	I	2535189	Y65B4A.2b.1	0.010868001830475113	0.734	NA	NA	NA	NA	NA	Y65B4A.2	694829	Local eQTL
t89_mean	I	2535189	Y74C9A.5.1	0.0032789365590931503	0.735	NA	NA	NA	NA	NA	sesn-1	1627088	Distant eQTL
t89_mean	I	2535189	D1081.19b.2	0.004378705072266518	0.737	NA	NA	NA	NA	NA	D1081.19	8738362	Local eQTL
t89_mean	I	2535189	Y37E3.5a.1	0.0050854499994021805	0.738	NA	NA	NA	NA	NA	arl-13	2118322	Local eQTL
t89_mean	I	2535189	ZK1236.3a.1	0.009027892288489827	0.738	NA	NA	NA	NA	NA	sor-1	638022	Distant eQTL
t89_mean	I	2535189	Y34D9A.1.2	0.008456748661720947	0.745	NA	NA	NA	NA	NA	mrpl-38	1015443	Local eQTL
t89_mean	I	2535189	F40E3.2.2	0.003243376774698962	0.748	NA	NA	NA	NA	NA	mage-1	2594023	Local eQTL
t89_mean	I	2535189	B0273.3.1	0.004584729153449133	0.75	NA	NA	NA	NA	NA	snpc-3.1	7565	Distant eQTL
t89_mean	I	2535189	Y20F4.4a.2	0.007269795029280963	0.75	NA	NA	NA	NA	NA	Y20F4.4	2085129	Local eQTL
t89_mean	I	2535189	F11E6.7.2	0.0058554075501928175	0.752	NA	NA	NA	NA	NA	F11E6.7	1654023	Distant eQTL
t89_mean	I	2535189	Y46G5A.21.1	0.004672188392223408	0.752	NA	NA	NA	NA	NA	acl-7	1166270	Distant eQTL
t89_mean	I	2535189	Y105E8B.11.1	0.013194969214389861	0.753	NA	NA	NA	NA	NA	Y105E8B.11	2775461	Distant eQTL
t89_mean	I	2535189	W05B2.5.2	0.01011005860197895	0.754	NA	NA	NA	NA	NA	col-93	2820424	Distant eQTL
t89_mean	I	2535189	Y18D10A.9.1	0.017009526935980516	0.754	NA	NA	NA	NA	NA	Y18D10A.9	2013010	Distant eQTL
t89_mean	I	2535189	C54E10.1	0.008894292022618308	0.755	NA	NA	NA	NA	NA	C54E10.1	1572898	Distant eQTL
t89_mean	I	2535189	Y43C5A.5a.1	0.004830191814786164	0.758	NA	NA	NA	NA	NA	thk-1	1229336	Distant eQTL
t89_mean	I	2535189	Y34D9A.7a.1	0.004322959290576648	0.764	NA	NA	NA	NA	NA	Y34D9A.7	1128934	Local eQTL
t89_mean	I	2535189	T06A4.1a.2	0.009638284803387869	0.765	NA	NA	NA	NA	NA	T06A4.1	663694	Local eQTL
t89_mean	I	2535189	H05L14.2d.1	0.005450502782189104	0.767	NA	NA	NA	NA	NA	H05L14.2	880114	Distant eQTL
t89_mean	I	2535189	T07G12.10.2	0.005031676040950153	0.769	NA	NA	NA	NA	NA	zim-2	1218959	Distant eQTL
t89_mean	I	2535189	ZK637.6	0.0033313552068640413	0.771	NA	NA	NA	NA	NA	ZK637.6	981568	Distant eQTL
t89_mean	I	2535189	T28B8.4.1	0.0042831687198652746	0.772	NA	NA	NA	NA	NA	T28B8.4	8099472	Local eQTL
t89_mean	I	2535189	Y23H5B.8.1	0.014651953508478748	0.773	NA	NA	NA	NA	NA	Y23H5B.8	2558789	Local eQTL
t89_mean	I	2535189	Y48G8AL.13a.2	0.002403305275905045	0.775	NA	NA	NA	NA	NA	Y48G8AL.13	1226928	Local eQTL
t89_mean	I	2535189	Y74C9A.2a.2	0.008881964097576417	0.777	NA	NA	NA	NA	NA	nlp-40	839222	Local eQTL
t89_mean	I	2535189	F23C8.7.1	0.002614350481007842	0.778	NA	NA	NA	NA	NA	F23C8.7	2415282	Local eQTL
t89_mean	I	2535189	Y92H12A.1a.1	0.0038894531761657254	0.778	NA	NA	NA	NA	NA	src-1	1583981	Local eQTL
t89_mean	I	2535189	ZC449.1.1	0.012862030438026015	0.779	NA	NA	NA	NA	NA	ZC449.1	661425	Distant eQTL
t89_mean	I	2535189	Y39G10AR.7b.1	0.005035900075144501	0.781	NA	NA	NA	NA	NA	ekl-7	2359948	Local eQTL
t89_mean	I	2535189	Y71G12B.8.1	0.01064767490379427	0.781	NA	NA	NA	NA	NA	ddx-27	1739301	Local eQTL
t89_mean	I	2535189	W03F11.1a.1	0.011851232621371211	0.782	NA	NA	NA	NA	NA	ule-1	2207769	Local eQTL
t89_mean	I	2535189	C39E6.6.1	0.011482243951763862	0.786	NA	NA	NA	NA	NA	npr-1	1585923	Distant eQTL
t89_mean	I	2535189	C24A8.1.1	0.0022088983825928354	0.787	NA	NA	NA	NA	NA	dop-6	1486763	Distant eQTL
t89_mean	I	2535189	Y73E7A.3b.1	0.0067368817740094365	0.794	NA	NA	NA	NA	NA	Y73E7A.3	1687738	Local eQTL
t89_mean	I	2535189	W09H1.1a.1	0.002187892184657336	0.795	NA	NA	NA	NA	NA	W09H1.1	12581234	Distant eQTL
t89_mean	I	2535189	C06G3.7b.1	0.006992611377337363	0.798	NA	NA	NA	NA	NA	trxr-1	809053	Distant eQTL
t89_mean	I	2535189	K02E2.6.1	0.011567161020628871	0.799	NA	NA	NA	NA	NA	K02E2.6	4446767	Distant eQTL
t89_mean	I	2535189	Y23H5B.7a	0.009242951429869086	0.803	NA	NA	NA	NA	NA	Y23H5B.7	2561962	Local eQTL
t89_mean	I	2535189	C06A5.7a.1	0.0034590424255776017	0.805	NA	NA	NA	NA	NA	unc-94	6074462	Local eQTL
t89_mean	I	2535189	Y74C10AR.3a.2	0.012505852555827826	0.806	NA	NA	NA	NA	NA	abtm-1	2447699	Local eQTL
t89_mean	I	2535189	C04D8.1e.1	0.0048740267299938415	0.81	NA	NA	NA	NA	NA	pac-1	1486763	Distant eQTL
t89_mean	I	2535189	Y95B8A.8.1	0.006444016257738563	0.81	NA	NA	NA	NA	NA	Y95B8A.8	880114	Local eQTL
t89_mean	I	2535189	R07C3.5.1	0.003820276967229663	0.813	NA	NA	NA	NA	NA	fbxc-34	2018645	Distant eQTL
t89_mean	I	2535189	T02D1.8.2	0.0023020472553545246	0.813	NA	NA	NA	NA	NA	T02D1.8	1654023	Distant eQTL
t89_mean	I	2535189	T20F5.3.1	0.011667697975316641	0.815	NA	NA	NA	NA	NA	mrrf-1	4930428	Distant eQTL
t89_mean	I	2535189	C24A11.8c.1	0.001180669045995545	0.817	NA	NA	NA	NA	NA	frm-4	5294573	Local eQTL
t89_mean	I	2535189	T08D2.5.2	0.00609120408829243	0.817	NA	NA	NA	NA	NA	T08D2.5	3173070	Distant eQTL
t89_mean	I	2535189	ZK795.6	0.004854241966567602	0.818	NA	NA	NA	NA	NA	ZK795.6	4479282	Distant eQTL
t89_mean	I	2535189	M03C11.7.2	0.003285286435301404	0.819	NA	NA	NA	NA	NA	prp-3	12921	Distant eQTL
t89_mean	I	2535189	F32B5.2.1	0.006826595434133639	0.821	NA	NA	NA	NA	NA	F32B5.2	2852511	Local eQTL
t89_mean	I	2535189	Y71G12B.35.1	0.0011008048245322913	0.822	NA	NA	NA	NA	NA	Y71G12B.35	1673141	Local eQTL
t89_mean	I	2535189	C55C2.2.1	0.009562154212340154	0.823	NA	NA	NA	NA	NA	ssp-19	2562945	Local eQTL
t89_mean	I	2535189	T21E3.1.1	0.0035398921531084528	0.826	NA	NA	NA	NA	NA	egg-4	4330620	Local eQTL
t89_mean	I	2535189	Y39G10AR.17.1	0.002659234076428741	0.827	NA	NA	NA	NA	NA	sydn-1	2170282	Local eQTL
t89_mean	I	2535189	Y48G8AL.6.2	0.003508076045081126	0.83	NA	NA	NA	NA	NA	smg-2	1199049	Local eQTL
t89_mean	I	2535189	Y95D11A.5.1	0.0015193081346898292	0.83	NA	NA	NA	NA	NA	Y95D11A.5	3210073	Distant eQTL
t89_mean	I	2535189	C44H4.2.1	0.009441241714614787	0.831	NA	NA	NA	NA	NA	let-4	1549172	Distant eQTL
t89_mean	I	2535189	Y37A1B.7.1	0.01621427780512583	0.834	NA	NA	NA	NA	NA	Y37A1B.7	2013029	Distant eQTL
t89_mean	I	2535189	C41D11.1d.1	0.005933633465565517	0.835	NA	NA	NA	NA	NA	eri-6	4375134	Local eQTL
t89_mean	I	2535189	F26A3.5.1	0.005120275553833116	0.835	NA	NA	NA	NA	NA	F26A3.5	7570359	Local eQTL
t89_mean	I	2535189	F53G12.1.1	0.0038648431304685706	0.835	NA	NA	NA	NA	NA	rab-11.1	32533	Local eQTL
t89_mean	I	2535189	W04A4.2.1	8.529273154558751e-4	0.838	NA	NA	NA	NA	NA	W04A4.2	4479282	Distant eQTL
t89_mean	I	2535189	C41D11.1b.1	0.009849344330374103	0.843	NA	NA	NA	NA	NA	eri-6	4502140	Local eQTL
t89_mean	I	2535189	F53F10.4a.2	0.0031578007712772206	0.843	NA	NA	NA	NA	NA	unc-108	3977983	Local eQTL
t89_mean	I	2535189	Y39H10A.6a.1	0.0030615967534063904	0.844	NA	NA	NA	NA	NA	Y39H10A.6	14576765	Distant eQTL
t89_mean	I	2535189	D1037.1.1	0.003505413653595497	0.845	NA	NA	NA	NA	NA	D1037.1	3673319	Local eQTL
t89_mean	I	2535189	R07D5.2.1	0.0026726288532193413	0.845	NA	NA	NA	NA	NA	R07D5.2	1549172	Distant eQTL
t89_mean	I	2535189	ZK1055.4.2	0.010603350005823367	0.845	NA	NA	NA	NA	NA	ZK1055.4	2747057	Distant eQTL
t89_mean	I	2535189	Y34D9A.3a.1	0.005948083757954538	0.846	NA	NA	NA	NA	NA	Y34D9A.3	935051	Local eQTL
t89_mean	I	2535189	F10B5.3.1	0.008956728778508605	0.848	NA	NA	NA	NA	NA	F10B5.3	727377	Distant eQTL
t89_mean	I	2535189	B0041.11.2	0.00890410482094972	0.849	NA	NA	NA	NA	NA	B0041.11	4686874	Local eQTL
t89_mean	I	2535189	R12A1.2a.1	0.004390499448162004	0.85	NA	NA	NA	NA	NA	snt-5	1627088	Distant eQTL
t89_mean	I	2535189	B0025.1a.2	0.0018510267116999485	0.859	NA	NA	NA	NA	NA	vps-34	5489082	Local eQTL
t89_mean	I	2535189	C56G2.3.1	0.004563511596003946	0.86	NA	NA	NA	NA	NA	C56G2.3	8484435	Distant eQTL
t89_mean	I	2535189	C24H12.11	0.0022415465572367403	0.861	NA	NA	NA	NA	NA	C24H12.11	4316884	Distant eQTL
t89_mean	I	2535189	Y48G8AL.11a.2	0.0018209707000957297	0.861	NA	NA	NA	NA	NA	haf-6	2013010	Local eQTL
t89_mean	I	2535189	R12C12.8b	0.0019989634065004573	0.865	NA	NA	NA	NA	NA	R12C12.8	3173070	Distant eQTL
t89_mean	I	2535189	R04B3.2.1	0.006033652183133696	0.867	NA	NA	NA	NA	NA	R04B3.2	1549172	Distant eQTL
t89_mean	I	2535189	T06D8.1i.1	0.0024378504201585417	0.87	NA	NA	NA	NA	NA	srap-1	6205512	Distant eQTL
t89_mean	I	2535189	C55C2.3.1	0.008225915629878787	0.871	NA	NA	NA	NA	NA	C55C2.3	2556319	Local eQTL
t89_mean	I	2535189	F23C8.9.1	0.0012135443979072614	0.871	NA	NA	NA	NA	NA	tipn-1	2297690	Local eQTL
t89_mean	I	2535189	Y49E10.7	0.005400855615772748	0.871	NA	NA	NA	NA	NA	Y49E10.7	1583981	Distant eQTL
t89_mean	I	2535189	F16D3.2.1	0.01937885557375807	0.874	NA	NA	NA	NA	NA	rsd-6	8318265	Local eQTL
t89_mean	I	2535189	C36A4.6.1	0.0054130950825101555	0.875	NA	NA	NA	NA	NA	cyp-25A4	1636553	Distant eQTL
t89_mean	I	2535189	F53F10.8.1	0.0020855088794529465	0.875	NA	NA	NA	NA	NA	F53F10.8	3977983	Local eQTL
t89_mean	I	2535189	Y71G12B.21.1	0.0027288743234758855	0.879	NA	NA	NA	NA	NA	pqn-88	1673141	Local eQTL
t89_mean	I	2535189	T19B4.5.1	0.0020771815939505493	0.882	NA	NA	NA	NA	NA	T19B4.5	5810148	Local eQTL
t89_mean	I	2535189	Y92H12BR.3b.1	0.0024940025469940208	0.882	NA	NA	NA	NA	NA	Y92H12BR.3	1460652	Local eQTL
t89_mean	I	2535189	Y95B8A.11a.1	0.0011900507956592865	0.882	NA	NA	NA	NA	NA	him-19	1059600	Local eQTL
t89_mean	I	2535189	F25G6.1.2	0.0022920447115113503	0.885	NA	NA	NA	NA	NA	F25G6.1	7282216	Distant eQTL
t89_mean	I	2535189	M01B12.3.1	9.50263740378899e-4	0.886	NA	NA	NA	NA	NA	arx-7	3059060	Local eQTL
t89_mean	I	2535189	Y71F9AL.11.1	0.003157781850843903	0.886	NA	NA	NA	NA	NA	Y71F9AL.11	2820771	Local eQTL
t89_mean	I	2535189	Y41D4B.15.1	0.0023317018197405045	0.887	NA	NA	NA	NA	NA	Y41D4B.15	850499	Distant eQTL
t89_mean	I	2535189	F11C3.2.1	0.003156405171406132	0.888	NA	NA	NA	NA	NA	unc-122	1536513	Distant eQTL
t89_mean	I	2535189	Y51F10.3a.2	0.004018448110387055	0.889	NA	NA	NA	NA	NA	Y51F10.3	2100737	Local eQTL
t89_mean	I	2535189	F21D5.2b.1	0.0018253160599362266	0.895	NA	NA	NA	NA	NA	otub-3	707201	Distant eQTL
t89_mean	I	2535189	F58D5.1a.1	0.0012070000146493674	0.9	NA	NA	NA	NA	NA	hrpr-1	12921	Distant eQTL
t89_mean	I	2535189	Y57G11C.46.1	6.108563835618911e-4	0.906	NA	NA	NA	NA	NA	Y57G11C.46	1200305	Distant eQTL
t89_mean	I	2535189	F02E8.3.2	0.0012137990446022464	0.91	NA	NA	NA	NA	NA	aps-2	3904748	Distant eQTL
t89_mean	I	2535189	Y48G8AR.1b.1	2.73850059115976e-4	0.91	NA	NA	NA	NA	NA	grh-1	1859641	Local eQTL
t89_mean	I	2535189	Y51F10.4a.1	0.0011793272141293054	0.913	NA	NA	NA	NA	NA	Y51F10.4	1938599	Local eQTL
t89_mean	I	2535189	M01A10.3.1	0.0028362134178035077	0.917	NA	NA	NA	NA	NA	ostd-1	4847185	Local eQTL
t89_mean	I	2535189	C46F11.2a.1	0.0018266555656597757	0.918	NA	NA	NA	NA	NA	gsr-1	1727192	Distant eQTL
t89_mean	I	2535189	Y87G2A.8a.2	0.0027219766956476646	0.919	NA	NA	NA	NA	NA	gpi-1	5962443	Distant eQTL
t89_mean	I	2535189	R119.6.2	0.001321021854299033	0.922	NA	NA	NA	NA	NA	taf-4	12921	Local eQTL
t89_mean	I	2535189	Y75B8A.21.1	0.002467501437000914	0.924	NA	NA	NA	NA	NA	fbxa-89	1636553	Distant eQTL
t89_mean	I	2535189	F32B5.4.1	0.0027005322617987787	0.928	NA	NA	NA	NA	NA	msrp-1	2655826	Local eQTL
t89_mean	I	2535189	F19G12.9a.1	0.0012274677146303504	0.933	NA	NA	NA	NA	NA	F19G12.9	4696683	Distant eQTL
t89_mean	I	2535189	Y74C10AR.2.1	6.83356709105111e-4	0.933	NA	NA	NA	NA	NA	Y74C10AR.2	2523356	Local eQTL
t89_mean	I	2535189	Y48G1C.10a.1	9.672481088829828e-4	0.934	NA	NA	NA	NA	NA	Y48G1C.10	525192	Local eQTL
t89_mean	I	2535189	B0511.9a.1	9.502036594622615e-4	0.936	NA	NA	NA	NA	NA	cdc-26	10222404	Local eQTL
t89_mean	I	2535189	F53G12.4.1	0.002130548219308994	0.937	NA	NA	NA	NA	NA	F53G12.4	1038911	Local eQTL
t89_mean	I	2535189	F26A3.5.2	3.483210893103763e-4	0.938	NA	NA	NA	NA	NA	F26A3.5	7570359	Local eQTL
t89_mean	I	2535189	Y71F9B.16a.1	3.5085683013709327e-4	0.938	NA	NA	NA	NA	NA	dnj-30	2548402	Local eQTL
t89_mean	I	2535189	Y74C10AL.2.1	0.0014417121688392077	0.944	NA	NA	NA	NA	NA	Y74C10AL.2	2452509	Local eQTL
t89_mean	I	2535189	Y23H5B.2	6.995454854672277e-4	0.946	NA	NA	NA	NA	NA	Y23H5B.2	2522160	Local eQTL
t89_mean	I	2535189	M01B12.3.2	0.001171681170629541	0.947	NA	NA	NA	NA	NA	arx-7	3088413	Local eQTL
t89_mean	I	2535189	F58E1.12.1	0.0022274208291252285	0.948	NA	NA	NA	NA	NA	fbxc-26	4432027	Distant eQTL
t89_mean	I	2535189	Y26D4A.8.1	4.0782135803240087e-4	0.948	NA	NA	NA	NA	NA	pals-13	4609835	Distant eQTL
t89_mean	I	2535189	C18F3.2b.2	2.701227291427961e-4	0.949	NA	NA	NA	NA	NA	sax-7	880114	Distant eQTL
t89_mean	I	2535189	Y48G1C.9.2	9.197764065068222e-4	0.952	NA	NA	NA	NA	NA	Y48G1C.9	1135670	Distant eQTL
t89_mean	I	2535189	Y48G1C.12.1	0.001070678128948026	0.953	NA	NA	NA	NA	NA	Y48G1C.12	452643	Local eQTL
t89_mean	I	2535189	C16C2.4a.2	0.0013750748231831612	0.955	NA	NA	NA	NA	NA	C16C2.4	2747057	Distant eQTL
t89_mean	I	2535189	R06F6.1.2	9.493139388156749e-5	0.955	NA	NA	NA	NA	NA	cdl-1	8471837	Distant eQTL
t89_mean	I	2535189	F01E11.1.1	0.001521638936484416	0.958	NA	NA	NA	NA	NA	ugt-57	1549172	Distant eQTL
t89_mean	I	2535189	K09B11.9a.1	4.1136392592937835e-4	0.959	NA	NA	NA	NA	NA	uso-1	2747057	Distant eQTL
t89_mean	I	2535189	Y73B6BL.28	6.697241875240018e-4	0.959	NA	NA	NA	NA	NA	Y73B6BL.28	3694839	Distant eQTL
t89_mean	I	2535189	F44F1.4.1	3.8079225660039265e-4	0.962	NA	NA	NA	NA	NA	F44F1.4	1583981	Distant eQTL
t89_mean	I	2535189	F56G4.2.1	0.0017663223609509105	0.964	NA	NA	NA	NA	NA	pes-2.1	11353735	Local eQTL
